"GreatPast,GreatFuture",Zoo/Aquarium,artMuseum,natural history museum,science and technology center,park,public library,live music,sporting event,lecture or talk about science,PoliticsInterest,CommunityInterest,SportsNewsInterest,BusinessInterest,ScienceNewsInterest,EntertainmentNewsInterest,HowOftenScienceNews,HowGetScienceNews,HealthMedInterest,TechInterest,EnvironmentInterest,NutritionInterest,AstromonyInterest,EvolutionInterest,BrainInterest,SciKnowledge,AltMethodsSci,RateNewsMediaScience,UseSocialMedia,WatchCrime,WatchMedical,WatchSciFi,Hobbies,ABCNews,CBSNews,NBCNews,BizInsider,Vox,IJR,PBS,Politico,LATimes,PoliticalViews,Language,Parent of 0-17 year olds,Occupation,ReligiousEvents,OwnSmartPhone,ComputerOwner,Age,Education,Race,Gender,HOH,HHSize,HousingType,Income,MaritalStatus,EmploymentStatus,Age,Children0-1,Children2-5,Children6-12,Children13-17,Adults18+
1,1,1,0,1,1,1,1,1,0,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,0,0,0,0,0,0,2,1,2,-2,6,1,4,2,3,1,1,1,2,2,13,5,4,37,0,0,0,0,2
1,0,0,0,0,0,1,0,0,0,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,0,0,0,0,0,0,0,1,2,1,2,27,6,1,4,1,1,1,1,1,3,1,11,5,1,18,0,0,0,0,3
1,0,0,0,0,1,0,1,1,0,3,2,2,3,2,2,2,1,1,0,1,1,0,0,0,2,2,3,1,2,3,3,2,1,1,1,0,0,0,0,0,0,2,1,2,19,4,1,2,1,4,1,2,0,3,1,17,5,1,23,0,0,0,0,3
1,0,0,0,0,0,0,0,0,0,1,2,4,2,1,4,2,2,1,0,0,1,0,0,0,2,1,2,2,2,3,2,2,1,1,1,0,0,0,0,0,0,1,1,2,-2,4,1,4,3,2,1,1,0,2,1,6,1,4,49,0,0,0,0,2
1,0,0,0,0,1,0,0,1,0,2,1,-1,3,-1,2,2,1,1,0,1,1,0,0,0,2,1,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,1,1,2,-2,4,1,3,4,2,1,2,1,2,1,14,1,5,81,0,0,0,0,2
2,1,0,0,0,0,0,1,1,0,2,1,2,1,2,1,4,1,1,0,1,1,0,0,0,2,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,2,2,2,6,2,1,4,3,2,4,2,1,3,1,10,1,1,56,0,0,0,0,3
2,1,0,1,0,0,1,1,1,0,1,1,2,1,1,2,3,2,1,0,1,1,1,1,1,2,2,2,2,2,1,4,2,1,1,1,1,0,0,1,0,0,3,1,2,-2,4,3,-1,4,3,2,2,1,4,2,6,5,5,70,0,0,2,0,2
1,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,1,0,0,0,0,0,0,0,3,2,3,1,4,4,-1,2,0,0,0,0,0,0,0,0,0,1,1,1,-2,1,1,2,2,2,1,2,1,6,1,11,1,7,34,0,0,2,2,2
1,0,0,0,0,1,1,1,1,1,2,1,2,1,1,4,1,2,1,1,1,1,1,1,1,1,2,3,1,4,4,4,1,0,0,0,1,0,0,0,0,0,1,1,2,5,3,1,3,2,4,1,1,1,2,1,19,1,1,33,0,0,0,0,2
1,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,3,1,2,29,5,1,2,1,4,2,1,1,2,1,10,6,1,28,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,2,2,1,2,3,4,4,1,0,0,0,0,0,0,0,3,2,2,1,4,3,3,2,1,1,1,0,0,0,0,0,0,3,1,2,4,5,1,3,2,4,3,1,1,2,1,19,1,1,36,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,4,2,2,2,4,2,4,1,0,0,0,0,0,0,0,4,2,2,1,4,2,3,2,0,0,0,0,0,0,0,0,0,2,1,2,-2,4,4,3,2,2,2,1,1,2,3,9,6,4,38,0,0,0,0,2
2,0,0,0,0,1,0,0,1,1,2,1,1,1,1,4,3,2,1,0,1,1,0,1,1,2,1,3,1,2,2,2,2,0,1,0,0,0,0,0,0,0,2,1,1,2,3,1,2,2,4,1,2,1,3,1,16,1,1,32,1,0,0,0,2
2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,1,2,1,2,-2,6,3,6,1,2,4,1,0,3,1,13,5,7,23,0,0,0,0,3
1,1,0,0,0,1,0,0,0,0,3,2,4,2,2,2,4,1,1,1,1,1,1,1,1,3,2,2,1,2,3,2,2,0,0,0,0,0,0,0,0,0,2,2,1,-2,2,1,1,2,1,4,2,1,4,1,9,1,7,39,0,0,1,1,2
2,0,0,0,0,0,0,0,0,0,1,2,4,3,1,2,1,2,1,1,1,1,1,1,1,2,2,3,1,1,3,1,2,1,0,1,0,0,0,0,1,1,4,1,2,20,6,1,2,1,2,2,1,1,1,3,6,5,1,25,0,0,0,0,1
2,0,0,0,0,0,1,0,0,0,3,3,3,3,-1,3,4,2,1,1,1,1,1,1,1,3,2,2,2,4,4,4,2,0,0,0,0,0,0,0,0,0,-1,1,2,16,1,2,6,3,2,1,1,0,1,3,2,3,1,49,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,-1,2,1,1,0,1,0,0,1,3,2,2,1,2,2,2,2,1,0,1,0,0,0,1,0,0,2,1,2,10,3,2,2,2,3,2,2,0,2,4,5,6,1,31,0,0,0,0,2
2,0,0,0,0,1,1,0,0,0,1,1,2,2,-1,2,1,2,1,0,1,1,1,0,1,2,2,2,1,1,3,4,2,1,0,0,1,0,0,1,0,0,2,1,2,-2,3,1,1,4,4,4,2,1,2,1,15,1,5,78,0,0,0,0,2
1,1,0,0,0,0,0,0,0,0,2,2,4,2,2,4,3,2,1,1,0,1,0,0,0,2,2,3,1,4,3,4,2,0,0,0,0,0,0,0,0,0,1,1,1,29,5,1,1,3,2,1,2,1,6,1,16,1,1,49,0,0,1,2,3
1,0,1,0,0,1,0,1,1,0,2,2,2,2,2,2,4,1,0,0,0,0,0,0,0,3,2,3,1,2,2,3,2,0,0,1,0,0,0,0,0,0,2,1,2,7,5,1,2,1,4,1,2,1,2,1,20,1,1,27,0,0,0,0,2
2,0,0,0,1,1,0,0,0,1,2,2,3,3,2,3,3,1,1,0,0,1,1,0,1,2,2,3,1,4,3,4,2,0,0,0,0,0,0,0,0,0,3,1,1,6,6,1,3,2,4,1,2,0,3,1,19,1,1,41,0,0,1,0,2
2,0,0,0,0,1,0,0,1,0,2,1,1,2,3,4,3,1,0,1,0,0,0,0,1,3,2,3,1,1,2,3,2,1,1,1,0,0,0,0,0,0,3,2,2,18,2,1,2,2,3,4,1,0,4,1,14,1,1,32,0,0,0,0,4
2,0,0,0,0,1,1,1,1,0,2,2,2,1,2,2,4,1,1,0,0,1,0,0,0,3,2,2,2,2,2,2,2,1,1,1,0,0,0,1,0,0,1,1,2,-2,4,1,2,4,4,1,2,1,2,2,14,1,5,66,0,0,0,0,2
2,0,0,1,0,1,1,1,1,1,1,2,2,3,2,1,1,2,1,1,1,0,0,0,0,2,2,2,1,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,2,20,6,1,2,1,3,4,1,0,5,1,17,6,1,22,0,0,0,0,5
2,1,1,0,1,0,0,0,0,0,2,1,1,2,2,4,3,2,1,0,1,1,0,1,1,2,2,2,1,4,3,2,2,1,1,1,0,0,0,0,0,0,1,1,2,3,2,1,3,3,4,1,2,1,2,1,13,1,1,53,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,2,2,1,3,2,3,4,1,0,0,0,0,0,0,0,2,2,2,1,3,4,3,2,0,0,0,0,0,0,0,0,1,3,1,2,-2,5,1,6,3,3,1,1,0,1,4,2,3,6,56,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,3,1,4,3,3,3,4,1,1,0,1,1,0,0,0,2,2,2,1,1,3,4,2,0,1,0,0,0,0,0,0,0,1,1,1,24,6,1,2,2,2,1,1,1,4,1,13,1,2,43,0,0,0,1,3
1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,0,1,2,2,2,2,3,3,2,2,0,0,0,0,0,0,1,0,0,3,1,2,-2,2,1,3,3,4,1,1,1,2,1,21,1,5,59,0,0,0,0,2
2,0,1,0,1,1,0,1,0,0,1,1,3,2,1,2,2,2,1,1,0,1,0,0,0,2,2,4,2,2,2,2,2,1,1,0,0,0,0,0,0,0,2,1,2,1,4,1,3,3,4,1,2,1,2,1,17,1,1,55,0,0,0,0,2
1,1,0,0,0,1,0,1,1,0,2,2,2,2,3,3,4,1,1,0,1,0,0,0,0,3,2,3,1,2,3,4,2,0,0,1,0,0,0,0,0,1,2,1,2,29,5,1,4,3,1,4,1,1,7,2,18,1,1,54,1,0,0,1,5
1,0,0,0,0,0,0,0,0,0,2,1,2,3,3,3,3,2,0,0,1,0,1,0,0,3,2,3,2,1,3,3,2,1,1,0,0,0,0,1,0,0,1,1,2,27,6,1,2,3,2,1,1,1,4,1,12,1,1,55,0,0,0,0,4
2,1,0,0,0,0,0,1,1,0,1,1,1,1,3,2,4,1,1,1,0,1,0,0,0,3,2,3,1,2,3,2,2,1,0,1,0,0,0,0,0,0,1,1,2,16,2,1,2,3,3,4,1,1,2,1,17,1,2,48,0,0,0,0,2
2,1,1,0,0,1,1,1,1,1,2,2,2,3,1,3,2,2,1,1,1,0,1,1,1,1,2,2,2,3,4,3,1,0,0,0,0,0,0,1,0,0,2,1,2,-2,3,2,3,4,4,1,1,1,2,1,20,1,5,81,0,0,0,0,2
2,0,1,1,0,0,1,1,0,0,4,2,4,2,2,2,4,1,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,2,1,2,22,1,1,3,4,4,2,2,0,4,1,15,1,1,61,0,1,0,0,3
1,0,1,1,1,1,1,1,1,0,2,2,3,3,3,2,4,1,0,0,0,1,0,0,0,3,2,3,-1,2,4,4,2,0,0,1,0,0,0,0,0,0,2,1,1,-2,5,1,2,2,3,1,2,1,5,1,20,1,7,42,0,0,3,0,2
2,0,0,0,0,0,0,0,0,0,1,1,4,1,1,4,1,2,1,1,1,1,1,1,1,1,1,4,2,2,2,2,1,0,0,0,0,0,0,1,1,0,3,1,2,-2,6,2,1,3,2,1,1,1,2,1,8,1,6,54,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,2,3,3,4,4,4,4,1,0,1,0,0,0,0,0,3,2,2,1,1,3,3,2,1,1,1,0,0,0,0,0,0,3,1,2,17,5,1,2,3,2,1,1,1,3,1,12,1,1,47,0,0,0,0,3
1,0,0,0,0,0,0,1,0,0,1,1,3,3,1,3,2,2,1,0,1,1,0,0,0,1,2,1,2,3,3,3,2,1,0,0,0,0,0,1,0,0,2,1,2,-2,2,1,2,4,4,4,1,1,2,1,15,1,5,69,0,0,0,0,2
2,0,0,0,0,1,0,0,0,0,1,1,3,2,3,4,4,1,1,0,1,0,0,0,0,3,2,3,1,2,2,4,2,0,0,0,0,0,0,0,0,0,1,1,1,1,6,1,1,3,3,1,1,1,2,1,15,1,1,52,0,0,0,1,1
2,1,0,0,0,0,1,0,0,0,2,1,4,2,1,2,2,2,0,1,1,1,1,0,1,1,2,3,2,2,3,2,2,0,0,1,0,0,0,0,0,0,3,1,2,20,4,1,1,1,3,1,1,0,6,1,13,5,1,24,0,0,0,0,5
2,1,1,0,0,1,0,1,0,0,1,1,3,1,2,3,2,2,1,0,1,0,1,1,1,2,1,3,2,3,4,1,2,0,1,1,0,0,0,0,0,0,3,1,2,1,4,1,1,4,3,4,1,1,2,1,16,1,2,69,0,0,0,0,2
2,1,1,0,0,1,0,1,1,0,2,1,2,2,1,1,3,2,1,1,1,0,1,1,1,2,2,3,2,1,2,1,1,0,0,1,0,0,0,1,0,0,1,1,2,25,5,1,3,3,2,1,1,1,2,2,14,1,1,49,0,0,0,0,2
2,0,0,0,0,0,0,1,0,0,2,1,3,4,4,2,4,1,0,1,0,0,0,0,0,3,2,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,2,1,2,16,4,1,2,3,2,2,2,1,4,2,7,5,1,55,0,1,1,0,2
1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,2,2,1,0,1,1,1,0,1,0,1,2,1,1,5,6,1,2,2,4,3,1,1,5,1,16,1,1,38,1,1,1,0,2
2,1,0,1,0,1,1,1,1,0,2,1,3,2,2,3,3,2,1,1,0,1,1,0,0,2,2,2,1,1,4,4,2,0,1,1,0,0,0,0,1,0,3,1,2,-2,4,1,2,1,4,1,2,0,3,1,16,5,7,23,0,0,0,0,3
1,0,0,0,0,0,1,0,0,0,4,2,4,4,4,2,4,1,0,0,0,1,0,0,0,2,2,3,2,3,3,3,-1,1,0,0,0,0,0,0,0,0,3,1,1,16,6,1,6,1,2,4,2,1,3,1,7,5,1,27,0,2,0,0,1
2,0,0,0,0,1,0,0,0,0,4,3,4,3,2,4,4,2,0,1,0,0,1,0,0,3,2,3,2,4,4,1,2,0,0,0,0,0,0,0,0,0,3,1,2,10,6,1,3,3,3,1,2,1,4,1,16,1,1,48,0,0,0,0,4
2,0,0,0,0,0,0,0,0,0,2,1,4,2,3,2,3,1,1,0,0,1,0,1,1,2,2,2,2,1,3,3,2,0,1,0,0,0,0,0,0,0,2,1,1,10,5,1,2,3,4,2,2,1,4,1,16,3,1,49,0,0,0,2,2
2,0,0,0,0,0,1,0,0,0,3,2,3,3,3,3,4,1,0,0,0,0,0,0,0,3,2,2,1,3,3,2,2,0,0,0,0,0,0,0,0,0,3,2,2,16,1,1,6,4,2,4,2,0,2,2,11,1,1,61,0,0,0,0,2
2,1,1,1,0,1,0,0,0,0,2,1,3,1,1,1,3,1,1,0,1,1,0,1,0,3,2,1,1,3,2,3,2,0,1,1,0,0,0,0,0,0,3,1,2,21,2,1,2,4,3,2,2,1,2,3,1,1,1,61,0,0,0,0,2
1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,3,2,1,1,1,1,0,1,1,1,1,3,1,4,4,2,1,1,1,1,0,0,0,1,1,0,2,1,2,8,6,1,3,2,4,1,2,1,2,1,17,1,1,35,0,0,0,0,2
1,0,0,0,0,0,0,0,1,0,2,2,1,2,2,4,2,2,0,1,1,0,0,0,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,1,1,2,-2,2,4,4,4,3,1,1,1,3,1,16,1,5,74,0,0,0,0,3
2,0,1,0,0,0,1,1,0,0,3,2,4,2,2,4,4,1,0,1,0,0,0,0,1,2,2,3,1,2,2,3,2,0,0,1,0,0,0,0,0,0,3,1,2,-2,6,4,2,1,2,4,1,0,5,3,6,5,4,19,0,0,2,0,3
1,1,1,1,1,1,1,0,0,1,2,1,2,1,1,3,2,1,0,1,1,0,0,0,1,2,2,2,1,-1,3,2,1,0,1,0,0,0,0,0,0,0,1,1,2,1,2,1,2,1,4,3,1,0,5,1,17,6,1,28,0,0,1,0,4
1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,1,2,1,1,1,0,1,0,1,2,2,2,1,1,2,3,2,1,1,1,0,0,0,0,0,0,2,1,2,-2,5,1,2,4,4,1,2,1,2,1,16,1,5,70,0,0,0,0,2
1,1,1,0,0,1,0,0,0,0,1,1,3,2,3,3,3,1,1,1,0,1,1,0,1,2,1,3,1,1,1,1,2,0,1,0,0,0,0,0,0,0,3,1,2,8,-1,2,2,4,4,1,2,1,4,1,15,1,1,60,0,0,0,0,4
1,0,1,0,0,0,1,0,0,0,2,2,3,2,2,2,2,2,1,1,0,1,0,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,2,2,17,4,4,4,3,1,4,2,0,2,3,9,3,2,54,0,0,0,0,2
1,0,1,0,0,1,1,1,0,0,2,1,3,2,2,3,4,1,1,1,0,1,0,0,1,3,2,2,1,1,3,4,2,1,1,1,0,0,0,0,0,0,2,1,2,20,5,1,2,3,2,1,2,1,2,1,5,1,1,53,0,0,0,0,2
1,0,0,0,0,0,0,0,1,0,4,4,4,4,4,2,4,1,0,0,0,0,0,0,0,2,2,3,1,4,4,4,2,0,0,0,0,0,0,0,0,0,3,1,1,-2,6,4,1,1,3,3,2,0,5,1,3,5,7,25,0,0,0,1,4
1,0,0,0,0,0,0,0,1,0,2,3,1,2,2,1,2,1,0,1,0,1,0,1,1,1,-1,2,1,1,2,1,1,1,0,1,0,0,0,0,0,0,2,1,2,3,6,1,1,2,1,5,1,0,3,1,9,5,2,36,0,0,0,0,3
1,0,0,0,0,1,1,0,1,0,1,1,2,2,2,2,2,1,1,1,1,1,1,0,1,2,2,3,1,2,2,4,2,1,1,1,0,0,0,0,0,0,3,1,2,-2,2,1,2,4,3,1,1,1,2,1,17,1,5,75,0,0,0,0,2
1,0,0,1,0,1,0,1,0,0,2,2,3,2,2,2,3,2,1,1,0,1,0,1,1,2,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,2,1,2,16,4,1,2,3,2,1,2,1,4,2,11,5,1,49,0,0,0,0,4
2,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,2,2,1,1,1,1,1,1,1,1,2,1,1,3,2,4,1,0,0,0,0,0,0,1,0,0,1,1,2,1,4,1,3,4,4,1,2,1,2,1,14,1,2,74,0,0,0,0,2
1,1,0,0,0,0,0,0,0,0,3,2,4,3,3,3,4,1,0,0,1,1,0,0,0,4,2,2,2,4,4,4,2,0,0,0,0,0,0,0,0,0,3,2,1,-2,3,4,4,3,1,4,2,0,4,2,6,1,4,51,0,0,0,2,2
1,0,0,0,0,1,1,0,1,0,1,1,2,2,2,1,2,2,1,1,1,1,0,0,1,2,1,2,1,2,2,2,2,1,0,0,0,0,0,0,0,0,2,1,2,-2,1,1,2,4,4,2,2,1,1,1,1,3,5,64,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,4,1,0,0,0,0,0,0,0,4,2,4,1,3,3,3,2,0,0,0,0,0,0,0,0,0,4,1,1,29,5,1,1,1,1,3,2,0,5,1,6,6,1,29,0,2,1,0,2
2,0,1,0,1,1,1,1,1,0,2,1,3,1,2,3,2,2,1,1,1,0,1,0,0,2,2,3,1,3,4,3,1,1,0,0,0,0,0,0,0,0,2,1,2,1,5,1,3,2,4,1,1,1,2,3,18,1,1,33,0,0,0,0,2
1,1,0,0,0,1,0,1,1,0,3,2,1,3,3,3,4,1,0,0,0,0,1,1,1,2,2,2,1,3,4,3,2,0,0,0,0,0,0,0,0,0,3,1,2,2,3,1,2,3,4,1,1,1,5,1,16,1,1,47,0,0,1,1,3
1,1,0,0,0,1,0,0,0,0,2,2,3,2,2,3,3,2,1,0,1,0,0,0,1,2,2,3,1,3,3,2,2,0,0,0,0,0,0,0,0,0,2,1,2,25,4,1,4,1,3,4,1,0,1,1,16,5,1,25,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,4,2,4,1,4,4,4,2,0,0,0,0,0,0,0,0,0,3,1,2,22,6,4,5,3,3,2,2,0,2,1,13,4,1,48,0,0,0,0,2
1,0,0,0,0,0,0,1,1,0,3,1,4,3,3,2,4,1,1,0,0,1,0,0,0,4,2,2,2,1,4,4,2,1,0,1,0,0,0,0,0,0,1,1,2,25,4,2,2,4,2,1,1,1,2,1,7,1,1,65,0,0,0,0,2
2,0,0,0,0,0,0,0,1,0,4,1,1,2,2,2,3,2,1,1,1,0,1,0,1,3,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,1,1,2,1,6,1,3,3,2,1,1,1,4,1,19,1,1,57,0,0,0,0,4
2,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,0,0,0,0,0,0,0,4,2,2,2,4,4,4,2,0,0,0,0,0,0,0,0,0,4,1,2,25,6,1,2,2,2,1,1,1,2,1,14,1,1,38,0,0,0,0,2
2,1,0,0,0,1,1,1,0,0,3,2,3,3,3,2,4,1,0,0,0,1,0,0,0,3,2,2,1,2,2,4,2,1,0,0,0,0,0,0,0,0,1,1,1,-2,3,1,2,2,3,1,2,1,4,1,18,1,7,44,0,0,2,0,2
1,1,0,0,0,0,1,1,1,0,3,2,4,3,4,3,4,1,0,1,0,1,0,0,0,3,2,2,1,1,2,2,2,1,1,1,0,0,0,0,0,0,2,1,2,1,2,1,2,2,3,2,2,1,2,4,8,1,1,37,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,3,3,1,3,2,3,2,2,0,0,0,0,1,0,0,2,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,3,1,2,-2,6,1,2,4,2,1,1,1,2,3,9,5,5,63,0,0,0,0,2
2,0,0,0,1,1,1,1,0,0,1,2,4,2,1,3,3,2,0,1,1,0,1,0,1,2,2,3,1,1,3,1,2,0,0,0,0,0,0,0,1,0,3,1,2,6,6,1,2,2,4,5,2,1,4,1,16,6,1,30,0,0,0,0,4
1,1,0,0,1,1,0,0,0,0,3,2,2,3,1,3,2,2,0,1,1,1,1,1,1,2,2,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0,4,1,1,25,4,1,2,1,3,1,1,1,7,1,11,1,1,29,0,2,3,0,2
1,0,1,0,1,1,0,1,0,0,1,2,3,1,2,3,2,2,1,1,0,0,1,0,1,2,2,2,1,2,2,1,2,1,0,1,0,0,0,1,0,0,2,1,2,-2,5,2,2,3,4,1,1,1,2,1,16,1,5,59,0,0,0,0,2
1,0,0,0,0,0,0,1,0,0,2,1,2,2,2,2,3,2,1,0,0,1,1,0,0,2,2,3,2,2,1,2,2,0,1,1,0,0,0,0,0,0,2,1,2,19,4,1,1,4,2,1,2,1,3,1,9,1,1,77,0,0,0,0,3
2,0,0,0,0,0,1,1,0,0,2,2,3,3,2,3,3,-1,1,0,1,1,1,0,1,2,-1,-1,1,2,3,2,-1,0,0,0,0,0,0,1,0,0,-1,1,2,1,2,1,2,4,3,1,2,1,2,1,20,1,1,61,0,0,0,0,2
1,1,1,0,1,1,0,1,0,0,3,2,4,2,1,2,3,2,1,1,0,1,1,1,1,2,2,3,1,2,1,2,2,0,0,0,0,0,0,0,0,0,1,1,2,10,5,1,2,3,3,1,2,1,2,3,13,3,1,58,0,0,0,0,2
1,1,0,0,0,1,0,1,1,0,2,3,3,2,2,4,3,2,1,1,0,0,0,0,1,2,2,4,1,3,3,3,2,0,0,0,0,0,1,0,0,0,4,1,2,29,1,1,2,3,3,1,2,1,2,1,16,1,1,57,0,0,0,0,2
1,0,0,0,0,1,1,1,1,0,1,1,2,2,1,3,1,2,1,1,1,0,1,0,1,1,2,3,1,2,3,1,1,1,1,1,0,0,0,0,0,0,3,1,2,27,6,1,3,4,3,1,1,1,2,1,14,1,1,70,0,0,0,0,2
2,0,0,0,0,1,0,1,0,0,3,3,4,3,2,3,2,2,0,1,1,0,1,0,1,2,-1,2,1,4,4,1,1,1,1,1,0,0,0,1,0,0,3,1,2,2,6,1,3,3,3,1,1,1,1,1,12,3,1,52,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,4,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,1,1,1,0,0,0,1,0,0,2,1,2,-2,1,1,2,3,2,2,2,1,2,1,15,1,4,58,0,0,0,0,2
2,0,1,1,0,1,0,1,0,0,2,2,4,3,1,3,3,1,1,1,1,0,1,1,1,2,2,4,1,4,3,1,2,0,0,0,0,0,0,1,0,0,2,1,2,8,6,1,1,2,4,1,1,1,2,1,16,1,1,44,0,0,0,0,2
1,0,0,0,1,1,0,1,1,0,1,1,2,1,2,4,2,2,1,1,0,1,0,0,1,1,2,3,1,2,4,2,1,0,0,0,0,0,0,0,0,0,4,1,2,-2,4,1,3,2,4,1,1,1,2,1,16,1,4,43,0,0,0,0,2
2,0,0,0,0,1,1,0,0,0,2,2,3,2,2,2,2,2,1,1,1,1,0,1,1,2,2,3,2,3,3,4,2,0,0,0,0,0,0,1,0,1,4,1,2,3,6,1,2,1,4,1,2,1,1,3,12,5,1,26,0,0,0,0,1
2,1,0,0,1,1,1,0,0,0,1,1,4,2,2,3,2,2,1,1,0,1,1,0,1,1,2,2,1,3,4,1,2,1,1,1,1,0,0,1,1,0,3,1,1,3,2,1,3,2,4,1,1,1,4,2,19,1,1,41,0,0,2,0,2
1,1,0,0,0,0,0,0,0,0,4,3,3,2,4,3,4,2,0,1,0,0,0,0,0,4,2,3,2,2,4,4,2,0,0,1,0,0,0,0,0,1,3,1,2,-2,3,1,2,1,2,3,2,0,5,1,5,5,7,19,0,0,1,0,4
2,0,1,1,1,0,0,0,0,0,1,1,3,1,1,2,2,2,0,1,0,0,1,0,0,2,2,1,2,2,3,3,2,1,0,1,0,0,0,0,0,0,1,1,2,1,4,2,1,4,2,1,1,1,1,1,13,3,2,61,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,2,1,2,3,3,1,3,2,0,0,1,1,0,0,0,3,2,2,1,1,2,1,2,1,1,1,0,0,0,0,0,0,2,1,2,-2,4,1,1,1,2,2,2,1,5,3,4,3,6,27,0,0,0,1,4
1,0,0,0,0,0,1,0,0,0,2,2,4,3,2,3,4,2,1,1,1,0,1,0,0,2,2,4,1,1,1,2,2,0,0,0,0,0,0,0,0,0,3,1,2,-2,6,1,3,1,4,1,2,0,2,1,7,5,4,28,0,0,0,0,2
2,0,0,0,0,0,0,0,0,0,2,1,3,2,2,3,4,1,0,0,0,0,0,0,0,3,2,3,2,2,3,4,2,0,1,0,0,0,0,0,0,0,2,1,2,-2,6,2,4,3,1,1,1,1,3,4,7,2,6,55,0,0,0,0,3
2,0,1,1,0,0,0,1,0,0,1,1,3,2,1,2,3,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,0,0,0,0,0,0,2,1,2,6,4,1,2,4,4,2,2,1,1,3,14,5,1,64,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,1,1,0,1,1,0,0,1,3,2,2,2,1,2,1,2,0,0,1,0,0,0,0,0,0,3,1,2,-2,1,4,5,3,2,3,2,1,2,3,4,4,6,55,0,0,0,0,2
1,0,0,0,0,0,1,0,0,0,3,2,2,2,3,3,4,1,0,0,0,0,0,0,0,2,2,2,2,4,4,4,2,0,0,0,0,0,0,0,0,0,2,1,2,-2,5,4,2,4,2,2,1,1,2,1,10,1,5,81,0,0,0,0,2
2,1,0,0,1,0,0,0,0,0,4,4,3,4,1,2,1,2,0,1,0,0,1,0,0,1,2,2,1,4,4,1,1,0,0,0,0,0,0,0,0,0,2,1,2,-2,6,1,2,1,1,1,1,0,3,1,14,5,4,18,0,0,0,1,2
2,1,1,0,0,1,1,1,1,0,2,2,1,3,2,2,2,2,1,1,1,0,1,0,1,2,2,3,1,1,3,1,2,0,0,0,0,0,0,1,0,0,3,1,1,1,4,1,2,2,3,1,1,1,4,1,18,1,1,43,0,0,2,0,2
2,0,0,0,0,1,1,0,0,0,1,1,2,1,1,4,1,2,1,1,1,0,0,1,0,1,1,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,3,1,2,8,6,1,3,3,4,1,1,1,3,1,18,1,1,58,0,0,0,0,3
1,0,0,0,0,0,0,1,0,0,3,2,4,3,2,2,4,2,0,1,0,0,0,0,0,3,2,3,1,2,3,4,2,0,0,0,0,0,0,0,0,0,3,1,1,20,6,1,4,1,2,1,2,0,5,3,11,5,1,21,0,1,0,0,4
